friday,ret,is_loss,loss_type,spot_entry,spot_settle,spot_change_pct,call_strike,put_strike,intraday_swing_pct,intraday_min_pct,intraday_max_pct,description
2022-11-25,0.005246772498070001,False,Type 2: Upside Short Squeeze (Call Breached),1188.85,1217.66,2.4233502965050446,1200.0,1175.0,2.9944904739874656,-0.19767001724354527,2.7968204567439203,"现货暴涨 +2.42% 冲破 Call 行权价 $1,200，空头踩踏导致深实值"
2022-12-02,0.002825278270624559,False,Type 1: Downside Tail Crash (Put Breached),1279.75,1256.87,-1.7878491892947879,1300.0,1275.0,4.2547372533698,-2.9576089079898393,1.297128345379961,"现货大跌 -1.79% 跌破 Put 行权价 $1,275，币本位负伽马与价值损失"
2022-12-09,0.013900000000000001,False,Type 4: Choppy Loss / Volatility Mismatch,1278.2,1275.91,-0.17915819120638554,1300.0,1275.0,1.4669065873885279,-1.462994836488818,0.003911750899709965,微幅震荡但由于手续费或接近行权价产生小幅亏损
2022-12-16,0.0119,False,Type 4: Choppy Loss / Volatility Mismatch,1203.8,1187.07,-1.3897657418175835,1225.0,1175.0,3.177438112643305,-3.065293238079403,0.11214487456390199,微幅震荡但由于手续费或接近行权价产生小幅亏损
2022-12-23,0.0104,False,Type 4: Choppy Loss / Volatility Mismatch,1218.85,1218.73,-0.009845346022885337,1225.0,1200.0,0.693276449111857,-0.32407597325345705,0.3692004758584,微幅震荡但由于手续费或接近行权价产生小幅亏损
2022-12-30,0.005900000000000001,False,Type 4: Choppy Loss / Volatility Mismatch,1193.5,1193.85,0.02932551319647647,1200.0,1175.0,0.9342270632593408,-0.14243820695434284,0.791788856304998,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-01-06,0.0074,False,Type 4: Choppy Loss / Volatility Mismatch,1262.95,1263.51,0.044340631062200764,1275.0,1250.0,0.9620333346530119,-0.1662773664832473,0.7957559681697646,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-01-13,-0.03641191779386931,True,Type 2: Upside Short Squeeze (Call Breached),1422.6,1527.38,7.3653873189934105,1450.0,1400.0,10.691691269506544,-0.7732321102207229,9.91845915928582,"现货暴涨 +7.37% 冲破 Call 行权价 $1,450，空头踩踏导致深实值"
2023-01-20,-0.019418177546846535,True,Type 2: Upside Short Squeeze (Call Breached),1564.1,1628.19,4.0975640943673675,1575.0,1550.0,5.0316475928649185,1.4193465890927737,6.450994181957692,"现货暴涨 +4.10% 冲破 Call 行权价 $1,575，空头踩踏导致深实值"
2023-01-27,0.013399999999999999,False,Type 4: Choppy Loss / Volatility Mismatch,1575.0,1591.81,1.0673015873015945,1600.0,1550.0,3.0952380952381064,-0.8507936507936575,2.244444444444449,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-02-03,0.0164,False,Type 4: Choppy Loss / Volatility Mismatch,1664.7,1667.88,0.19102540998379158,1700.0,1650.0,1.9523037183876935,-0.7478825013515933,1.2044212170361002,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-02-10,0.0124,False,Type 4: Choppy Loss / Volatility Mismatch,1522.85,1531.58,0.5732672292083851,1550.0,1500.0,2.2031060183209217,-1.1984108743474442,1.0046951439734775,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-02-17,0.0239,False,Type 4: Choppy Loss / Volatility Mismatch,1673.6,1693.85,1.2099665391969383,1700.0,1650.0,2.29146749521989,-0.005975143403436078,2.285492351816454,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-02-24,0.0109,False,Type 4: Choppy Loss / Volatility Mismatch,1602.7,1601.21,-0.09296811630373769,1625.0,1575.0,2.4739502090222576,-1.8905596805390834,0.5833905284831742,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-03-03,0.0139,False,Type 4: Choppy Loss / Volatility Mismatch,1567.15,1569.43,0.1454870305969358,1575.0,1550.0,1.5856810133044186,-0.6412915164470623,0.9443894968573563,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-03-10,0.0007395164304890671,False,Type 2: Upside Short Squeeze (Call Breached),1416.85,1471.35,3.846561033278051,1450.0,1400.0,5.483996188728524,-0.9281151850936809,4.555881003634843,"现货暴涨 +3.85% 冲破 Call 行权价 $1,450，空头踩踏导致深实值"
2023-03-17,0.006267755074485812,False,Type 2: Upside Short Squeeze (Call Breached),1720.65,1777.52,3.305146310987128,1750.0,1700.0,6.7852265132362755,-0.22956440879899898,6.5556621044372765,"现货暴涨 +3.31% 冲破 Call 行权价 $1,750，空头踩踏导致深实值"
2023-03-24,0.0174,False,Type 4: Choppy Loss / Volatility Mismatch,1769.7,1754.25,-0.8730293270045819,1800.0,1750.0,3.2858676611855264,-2.8648923546363836,0.42097530654914284,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-03-31,0.0149,False,Type 4: Choppy Loss / Volatility Mismatch,1830.0,1822.07,-0.4333333333333411,1850.0,1800.0,1.144808743169401,-0.9180327868852478,0.22677595628415315,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-04-07,0.0027006545820744965,False,Type 1: Downside Tail Crash (Put Breached),1861.6,1837.05,-1.3187580575848679,1875.0,1850.0,2.3931027073485156,-1.428878384185639,0.9642243231628767,"现货大跌 -1.32% 跌破 Put 行权价 $1,850，币本位负伽马与价值损失"
2023-04-14,0.01483778110944518,False,Type 2: Upside Short Squeeze (Call Breached),2061.0,2101.05,1.9432314410480434,2100.0,2050.0,2.261038330907361,0.09461426491992331,2.3556525958272845,"现货暴涨 +1.94% 冲破 Call 行权价 $2,100，空头踩踏导致深实值"
2023-04-21,0.010446970991583685,False,Type 1: Downside Tail Crash (Put Breached),1904.95,1872.56,-1.7003070946744026,1925.0,1875.0,3.249429118874525,-3.496154754717984,-0.24672563584345886,"现货大跌 -1.70% 跌破 Put 行权价 $1,875，币本位负伽马与价值损失"
2023-04-28,0.015143918624376978,False,Type 2: Upside Short Squeeze (Call Breached),1888.5,1904.01,0.8212867355043674,1900.0,1875.0,1.2602594651839993,0.148265819433413,1.4085252846174123,"现货暴涨 +0.82% 冲破 Call 行权价 $1,900，空头踩踏导致深实值"
2023-05-05,-0.013791427433887877,True,Type 1: Downside Tail Crash (Put Breached),1955.65,1908.88,-2.391532227136761,2000.0,1950.0,6.50678802444199,-3.937309845831305,2.5694781786106846,"现货大跌 -2.39% 跌破 Put 行权价 $1,950，币本位负伽马与价值损失"
2023-05-12,0.010317379027793132,False,Type 2: Upside Short Squeeze (Call Breached),1766.15,1806.2,2.2676443110720923,1800.0,1750.0,2.2733063443082235,0.2123262463550768,2.4856325906633003,"现货暴涨 +2.27% 冲破 Call 行权价 $1,800，空头踩踏导致深实值"
2023-05-19,0.012400000000000001,False,Type 4: Choppy Loss / Volatility Mismatch,1815.85,1817.35,0.08260594212077255,1825.0,1800.0,1.0490954649337803,-0.37998733375553817,0.6691081311782421,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-05-26,0.009899999999999999,False,Type 4: Choppy Loss / Volatility Mismatch,1832.4,1848.24,0.86444007858546,1850.0,1825.0,1.6999563414101693,-0.6057629338572457,1.0941934075529236,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-06-02,0.0089,False,Type 4: Choppy Loss / Volatility Mismatch,1893.35,1899.79,0.34013785089921367,1900.0,1875.0,1.2385454353394776,-0.316898618850181,0.9216468164892966,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-06-09,-0.03119529602826367,True,Type 1: Downside Tail Crash (Put Breached),1842.35,1754.9,-4.746655087252682,1850.0,1825.0,5.902787201128989,-5.905501126278933,-0.002713925149944174,"现货大跌 -4.75% 跌破 Put 行权价 $1,825，币本位负伽马与价值损失"
2023-06-16,-0.00477844833066521,True,Type 2: Upside Short Squeeze (Call Breached),1681.2,1730.33,2.9223173923387913,1700.0,1675.0,4.383773495122534,0.24684748988816896,4.630620985010703,"现货暴涨 +2.92% 冲破 Call 行权价 $1,700，空头踩踏导致深实值"
2023-06-23,0.0144,False,Type 4: Choppy Loss / Volatility Mismatch,1918.15,1911.59,-0.34199619424967187,1950.0,1900.0,2.6509918410968947,-2.2704168078617526,0.3805750332351421,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-06-30,-0.010219527350195327,True,Type 2: Upside Short Squeeze (Call Breached),1853.4,1915.16,3.3322542354591533,1875.0,1825.0,1.9990288119132504,2.4441566850113228,4.443185496924573,"现货暴涨 +3.33% 冲破 Call 行权价 $1,875，空头踩踏导致深实值"
2023-07-07,0.008400000000000001,False,Type 4: Choppy Loss / Volatility Mismatch,1873.35,1866.21,-0.3811353991512445,1900.0,1850.0,1.4039021005151309,-1.3878880081138023,0.01601409240132856,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-07-14,-0.010942653774186382,True,Type 1: Downside Tail Crash (Put Breached),2000.3,1929.29,-3.549967504874263,2025.0,1975.0,3.9319102134679818,-4.271859221116836,-0.3399490076488543,"现货大跌 -3.55% 跌破 Put 行权价 $1,975，币本位负伽马与价值损失"
2023-07-21,0.008345619586853207,False,Type 1: Downside Tail Crash (Put Breached),1892.45,1873.91,-0.9796824222568556,1900.0,1875.0,1.9868424529049467,-1.5614679383867403,0.4253745145182064,"现货大跌 -0.98% 跌破 Put 行权价 $1,875，币本位负伽马与价值损失"
2023-07-28,0.007335988446829246,False,Type 1: Downside Tail Crash (Put Breached),1876.05,1874.81,-0.0660963193944708,1900.0,1875.0,0.7755656832174052,-0.26385224274406704,0.5117134404733381,"现货大跌 -0.07% 跌破 Put 行权价 $1,875，币本位负伽马与价值损失"
2023-08-04,0.0060125000000000005,False,Type 4: Choppy Loss / Volatility Mismatch,1847.5,1832.54,-0.8097428958051434,1850.0,1825.0,1.391069012178614,-1.3856562922868743,0.005412719891739748,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-08-11,0.005775,False,Type 4: Choppy Loss / Volatility Mismatch,1844.15,1848.18,0.21852886153512774,1850.0,1825.0,0.6100371444839214,-0.16538784806009454,0.4446492964238269,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-08-18,0.0144,False,Type 4: Choppy Loss / Volatility Mismatch,1659.8,1664.98,0.3120857934690857,1675.0,1650.0,2.250271117002045,-0.31027834678876154,1.9399927702132835,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-08-25,0.0088,False,Type 4: Choppy Loss / Volatility Mismatch,1645.5,1648.45,0.179276815557583,1650.0,1625.0,0.7626861136432628,-0.25524156791248975,0.507444545730773,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-09-01,0.0071,False,Type 4: Choppy Loss / Volatility Mismatch,1634.25,1635.0,0.045892611289577445,1650.0,1625.0,2.028453418999543,-1.7316811993269066,0.29677221967263634,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-09-08,0.006025000000000001,False,Type 4: Choppy Loss / Volatility Mismatch,1628.55,1625.38,-0.1946516840133805,1650.0,1625.0,0.724570937336888,-0.2486874827300367,0.47588345460685133,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-09-15,0.003889721404025583,False,Type 2: Upside Short Squeeze (Call Breached),1619.55,1629.6,0.6205427433546351,1625.0,1600.0,1.8461918434132918,-0.018523663980729577,1.8276681794325622,"现货暴涨 +0.62% 冲破 Call 行权价 $1,625，空头踩踏导致深实值"
2023-09-22,0.0055375,False,Type 4: Choppy Loss / Volatility Mismatch,1593.7,1591.96,-0.10917989583987264,1600.0,1575.0,0.36707033946163925,-0.22902679299743323,0.13804354646420602,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-09-29,0.004950820795063376,False,Type 2: Upside Short Squeeze (Call Breached),1672.35,1678.86,0.3892725805004993,1675.0,1650.0,1.177983077705036,-0.5411546626005292,0.6368284151045067,"现货暴涨 +0.39% 冲破 Call 行权价 $1,675，空头踩踏导致深实值"
2023-10-06,0.007600000000000001,False,Type 4: Choppy Loss / Volatility Mismatch,1643.25,1629.23,-0.8531872813022923,1650.0,1625.0,1.4726913129469166,-0.8641411836300072,0.6085501293169093,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-10-13,0.005643906244972843,False,Type 2: Upside Short Squeeze (Call Breached),1539.2,1554.05,0.964786902286896,1550.0,1525.0,1.0622401247400992,0.2956081081081141,1.3578482328482133,"现货暴涨 +0.96% 冲破 Call 行权价 $1,550，空头踩踏导致深实值"
2023-10-20,0.0012083869644289981,False,Type 2: Upside Short Squeeze (Call Breached),1605.85,1633.07,1.6950524644269382,1625.0,1600.0,3.05134352523585,-0.6133823208892442,2.437961204346606,"现货暴涨 +1.70% 冲破 Call 行权价 $1,625，空头踩踏导致深实值"
2023-10-27,0.012400000000000001,False,Type 4: Choppy Loss / Volatility Mismatch,1783.85,1782.39,-0.08184544664628923,1800.0,1775.0,1.7041791630462155,-1.1996524371443718,0.5045267259018438,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-11-03,-0.016833639335215325,True,Type 2: Upside Short Squeeze (Call Breached),1814.3,1884.52,3.8703632254864173,1825.0,1800.0,4.676734828859619,-0.4078708041668877,4.268864024692731,"现货暴涨 +3.87% 冲破 Call 行权价 $1,825，空头踩踏导致深实值"
2023-11-10,0.01190091993549773,False,Type 1: Downside Tail Crash (Put Breached),2090.6,2058.84,-1.5191810963359642,2125.0,2075.0,3.039797187410298,-2.6690902133358785,0.37070697407441955,"现货大跌 -1.52% 跌破 Put 行权价 $2,075，币本位负伽马与价值损失"
2023-11-17,0.009823945813811413,False,Type 2: Upside Short Squeeze (Call Breached),1919.1,1963.6,2.3187952686154922,1950.0,1900.0,2.75128966703142,-0.17977176801624584,2.5715178990151744,"现货暴涨 +2.32% 冲破 Call 行权价 $1,950，空头踩踏导致深实值"
2023-11-24,0.010917232881956118,False,Type 1: Downside Tail Crash (Put Breached),2119.3,2089.9,-1.3872505072429653,2150.0,2100.0,1.5925069598452302,-2.1894021610909253,-0.5968952012456952,"现货大跌 -1.39% 跌破 Put 行权价 $2,100，币本位负伽马与价值损失"
2023-12-01,-0.012842798654368666,True,Type 2: Upside Short Squeeze (Call Breached),2081.2,2164.04,3.980395925427649,2100.0,2075.0,4.1418412454353515,0.27628291370362934,4.418124159138981,"现货暴涨 +3.98% 冲破 Call 行权价 $2,100，空头踩踏导致深实值"
2023-12-08,0.0126,False,Type 4: Choppy Loss / Volatility Mismatch,2347.1,2350.55,0.14698990243280363,2375.0,2325.0,1.8512206552767307,-0.18320480593071453,1.6680158493460162,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-12-15,0.012899999999999998,False,Type 4: Choppy Loss / Volatility Mismatch,2232.55,2208.07,-1.096503997670828,2250.0,2200.0,2.1701641620568424,-1.113076974759819,1.0570871872970233,微幅震荡但由于手续费或接近行权价产生小幅亏损
2023-12-22,0.011472742988189075,False,Type 1: Downside Tail Crash (Put Breached),2322.3,2293.63,-1.2345519528054072,2350.0,2300.0,2.312362743831531,-1.9807949016061643,0.3315678422253665,"现货大跌 -1.23% 跌破 Put 行权价 $2,300，币本位负伽马与价值损失"
2023-12-29,0.012481661106126491,False,Type 1: Downside Tail Crash (Put Breached),2329.6,2295.94,-1.4448832417582325,2350.0,2300.0,1.8608344780219888,-2.3566277472527486,-0.49579326923075984,"现货大跌 -1.44% 跌破 Put 行权价 $2,300，币本位负伽马与价值损失"
2024-01-05,0.023399999999999997,False,Type 4: Choppy Loss / Volatility Mismatch,2227.05,2249.71,1.017489504052449,2275.0,2200.0,2.575155474731139,-0.6196538021149167,1.9555016726162222,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-01-12,-0.01368816193384782,True,Type 1: Downside Tail Crash (Put Breached),2647.75,2547.46,-3.7877443112076303,2700.0,2625.0,4.654895666131621,-5.623642715513178,-0.9687470493815575,"现货大跌 -3.79% 跌破 Put 行权价 $2,625，币本位负伽马与价值损失"
2024-01-19,0.0129,False,Type 4: Choppy Loss / Volatility Mismatch,2460.4,2471.28,0.4422045195903168,2475.0,2425.0,2.7312632092342692,-1.3615672248414867,1.3696959843927825,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-01-26,0.007298812064802755,False,Type 2: Upside Short Squeeze (Call Breached),2257.25,2286.32,1.2878502602724717,2275.0,2250.0,2.2305903200797395,-0.18606711706722345,2.044523203012516,"现货暴涨 +1.29% 冲破 Call 行权价 $2,275，空头踩踏导致深实值"
2024-02-02,0.0071419063530541475,False,Type 1: Downside Tail Crash (Put Breached),2312.95,2289.45,-1.0160185045072323,2325.0,2300.0,1.6018504507230857,-1.0938411984694807,0.508009252253605,"现货大跌 -1.02% 跌破 Put 行权价 $2,300，币本位负伽马与价值损失"
2024-02-09,0.009665331565511606,False,Type 2: Upside Short Squeeze (Call Breached),2495.6,2526.65,1.2441897740022467,2525.0,2475.0,2.2499599294758865,-0.7793716941817519,1.4705882352941346,"现货暴涨 +1.24% 冲破 Call 行权价 $2,525，空头踩踏导致深实值"
2024-02-16,0.0129,False,Type 4: Choppy Loss / Volatility Mismatch,2777.5,2802.92,0.9152115211521261,2825.0,2750.0,2.3582358235823553,-1.2907290729072929,1.0675067506750624,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-02-23,-0.0027905120084454425,True,Type 2: Upside Short Squeeze (Call Breached),2916.4,3031.2,3.9363598957618873,2975.0,2875.0,4.29982169798383,-0.20573309559731578,4.094088602386514,"现货暴涨 +3.94% 冲破 Call 行权价 $2,975，空头踩踏导致深实值"
2024-03-01,0.0154,False,Type 4: Choppy Loss / Volatility Mismatch,3391.05,3395.52,0.13181757862608112,3450.0,3350.0,2.107017000634037,-0.0840447648958409,2.0229722357381963,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-03-08,0.0229,False,Type 4: Choppy Loss / Volatility Mismatch,3909.15,3951.22,1.0761930342913395,3975.0,3825.0,2.0196206336415945,-0.5205735262141409,1.4990471074274536,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-03-15,-0.030343770419757984,True,Type 1: Downside Tail Crash (Put Breached),3689.45,3458.66,-6.255403921993796,3775.0,3625.0,9.329303825773472,-6.740842130940916,2.5884616948325556,"现货大跌 -6.26% 跌破 Put 行权价 $3,625，币本位负伽马与价值损失"
2024-03-22,0.0264,False,Type 4: Choppy Loss / Volatility Mismatch,3349.25,3329.29,-0.5959543181309312,3400.0,3275.0,3.8710158990818977,-1.8586250653131353,2.0123908337687624,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-03-29,-0.0043179051536146595,True,Type 2: Upside Short Squeeze (Call Breached),3488.0,3622.7,3.8618119266055073,3550.0,3450.0,4.20871559633027,-0.18922018348623837,4.019495412844032,"现货暴涨 +3.86% 冲破 Call 行权价 $3,550，空头踩踏导致深实值"
2024-04-05,0.009502278021880833,False,Type 2: Upside Short Squeeze (Call Breached),3328.8,3391.1,1.871545301610178,3375.0,3275.0,2.5850156212448905,-0.42357606344629595,2.1614395577985945,"现货暴涨 +1.87% 冲破 Call 行权价 $3,375，空头踩踏导致深实值"
2024-04-12,-0.08690698605447245,True,Type 1: Downside Tail Crash (Put Breached),3440.0,3084.86,-10.323837209302322,3500.0,3400.0,14.818313953488373,-15.312499999999996,-0.49418604651162434,"现货大跌 -10.32% 跌破 Put 行权价 $3,400，币本位负伽马与价值损失"
2024-04-19,0.012276000529080483,False,Type 2: Upside Short Squeeze (Call Breached),3081.2,3175.32,3.0546540308970638,3150.0,3000.0,4.890951577307556,-1.630858107230948,3.260093470076608,"现货暴涨 +3.05% 冲破 Call 行权价 $3,150，空头踩踏导致深实值"
2024-04-26,-0.03595066395496437,True,Type 2: Upside Short Squeeze (Call Breached),3115.05,3316.49,6.466669876887998,3150.0,3075.0,7.309674002022448,-0.7351406879504419,6.574533314072006,"现货暴涨 +6.47% 冲破 Call 行权价 $3,150，空头踩踏导致深实值"
2024-05-03,0.013406495670410782,False,Type 2: Upside Short Squeeze (Call Breached),3075.8,3108.84,1.0741920801092375,3100.0,3050.0,3.2072956629169647,-0.21620391442876974,2.991091748488195,"现货暴涨 +1.07% 冲破 Call 行权价 $3,100，空头踩踏导致深实值"
2024-05-10,0.0159,False,Type 4: Choppy Loss / Volatility Mismatch,2917.35,2906.3,-0.37876840283133095,2975.0,2875.0,1.4105266766071933,-0.8792225821379063,0.5313040944692871,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-05-17,0.0144,False,Type 4: Choppy Loss / Volatility Mismatch,3113.1,3114.42,0.042401464777874764,3150.0,3075.0,1.6382384118724058,-0.8303620185666993,0.8078763933057065,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-05-24,-0.0012256825262713465,True,Type 2: Upside Short Squeeze (Call Breached),3692.8,3787.4,2.5617417677642917,3725.0,3650.0,3.5135940207972283,-0.7609402079722827,2.7526538128249456,"现货暴涨 +2.56% 冲破 Call 行权价 $3,725，空头踩踏导致深实值"
2024-05-31,0.0129,False,Type 4: Choppy Loss / Volatility Mismatch,3742.9,3795.08,1.3941061743567795,3800.0,3700.0,2.1494028694327705,0.28453872665581414,2.4339415960885846,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-06-07,-0.010453828245547869,True,Type 1: Downside Tail Crash (Put Breached),3798.8,3687.59,-2.927503422133304,3825.0,3775.0,3.014109718858582,-3.4379277666631625,-0.42381804780458054,"现货大跌 -2.93% 跌破 Put 行权价 $3,775，币本位负伽马与价值损失"
2024-06-14,-0.005224910520036494,True,Type 2: Upside Short Squeeze (Call Breached),3459.9,3562.25,2.958177982022603,3500.0,3400.0,5.380213300962433,-2.1994855342639896,3.1807277666984435,"现货暴涨 +2.96% 冲破 Call 行权价 $3,500，空头踩踏导致深实值"
2024-06-21,0.0169,False,Type 4: Choppy Loss / Volatility Mismatch,3490.1,3509.36,0.5518466519583987,3550.0,3450.0,1.666141371307417,-0.36102117417838864,1.3051201971290283,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-06-28,0.012400000000000001,False,Type 4: Choppy Loss / Volatility Mismatch,3408.7,3386.57,-0.649221110687348,3450.0,3375.0,1.130929679936643,-1.4961715610056658,-0.3652418810690228,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-07-05,0.0154,False,Type 4: Choppy Loss / Volatility Mismatch,2990.6,3001.15,0.35277201899284183,3025.0,2950.0,3.5327359058383023,-0.9362669698388282,2.596468935999474,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-07-12,0.006489713321299713,False,Type 2: Upside Short Squeeze (Call Breached),3131.7,3196.61,2.0726761822652318,3175.0,3100.0,3.2889484944279457,-0.6929143915445191,2.5960341028834266,"现货暴涨 +2.07% 冲破 Call 行权价 $3,175，空头踩踏导致深实值"
2024-07-19,0.0149,False,Type 4: Choppy Loss / Volatility Mismatch,3466.05,3487.73,0.6254958814789102,3525.0,3425.0,1.3401422368402027,0.5871236710376371,1.9272659078778398,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-07-26,0.0179,False,Type 4: Choppy Loss / Volatility Mismatch,3255.4,3222.86,-0.9995699453216211,3325.0,3200.0,3.094857774774229,-1.159611722061804,1.935246052712425,微幅震荡但由于手续费或接近行权价产生小幅亏损
2024-08-02,-0.01984885006634235,True,Type 1: Downside Tail Crash (Put Breached),3037.7,2894.08,-4.727919149356419,3075.0,3000.0,4.412878164400714,-4.798037989268201,-0.385159824867487,"现货大跌 -4.73% 跌破 Put 行权价 $3,000，币本位负伽马与价值损失"
2024-08-09,-0.004345515782233534,True,Type 2: Upside Short Squeeze (Call Breached),2558.0,2675.16,4.580140734949167,2600.0,2525.0,3.9796716184519187,1.0535574667709158,5.0332290852228345,"现货暴涨 +4.58% 冲破 Call 行权价 $2,600，空头踩踏导致深实值"
2024-08-16,0.01103049280999116,False,Type 2: Upside Short Squeeze (Call Breached),2569.3,2607.09,1.47082863036625,2600.0,2550.0,1.584089051492632,0.8523722414665258,2.436461292959158,"现货暴涨 +1.47% 冲破 Call 行权价 $2,600，空头踩踏导致深实值"
2024-08-23,-0.00041284464741012106,True,Type 2: Upside Short Squeeze (Call Breached),2671.2,2741.57,2.63439652590598,2700.0,2625.0,5.063267445342912,0.30136268343816663,5.364630128781078,"现货暴涨 +2.63% 冲破 Call 行权价 $2,700，空头踩踏导致深实值"
2024-08-30,0.0140568407218074,False,Type 2: Upside Short Squeeze (Call Breached),2448.55,2480.44,1.302403463274171,2475.0,2425.0,3.044659083947665,0.5023381184782627,3.5469972024259278,"现货暴涨 +1.30% 冲破 Call 行权价 $2,475，空头踩踏导致深实值"
